beta0,nu2,x_ini,h,omega_b,omega_c
0.003457049781272212,0.0326372845812911,0.02388014786122743,0.6772224802951968,0.022360958803158738,0.11925911534791439
0.003457049781272212,0.0326372845812911,0.02388014786122743,0.6772224802951968,0.022360958803158738,0.11925911534791439
0.003457049781272212,0.0326372845812911,0.02388014786122743,0.6772224802951968,0.022360958803158738,0.11925911534791439
0.003457049781272212,0.0326372845812911,0.02388014786122743,0.6772224802951968,0.022360958803158738,0.11925911534791439
0.003457049781272212,0.0326372845812911,0.02388014786122743,0.6772224802951968,0.022360958803158738,0.11925911534791439
0.003457049781272212,0.0326372845812911,0.02388014786122743,0.6772224802951968,0.022360958803158738,0.11925911534791439
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.006072118560652233,0.020691434335727593,0.005900449363814193,0.6754583735917642,0.02233517916941964,0.12002635807136987
0.00301518566867427,0.02009220573356189,0.008435371136489601,0.6750632187822131,0.022197567203773444,0.12026145112694221
0.005874936231733176,0.013484357677561884,0.05147101937027185,0.6796792019709212,0.022278148851843337,0.12095557905106623
0.005874936231733176,0.013484357677561884,0.05147101937027185,0.6796792019709212,0.022278148851843337,0.12095557905106623
0.005874936231733176,0.013484357677561884,0.05147101937027185,0.6796792019709212,0.022278148851843337,0.12095557905106623
0.0017112033215770988,0.01409416636763654,0.03539851987512427,0.6794155520596897,0.022136774527950626,0.11984257249996434
0.0017112033215770988,0.01409416636763654,0.03539851987512427,0.6794155520596897,0.022136774527950626,0.11984257249996434
0.0017112033215770988,0.01409416636763654,0.03539851987512427,0.6794155520596897,0.022136774527950626,0.11984257249996434
0.0017112033215770988,0.01409416636763654,0.03539851987512427,0.6794155520596897,0.022136774527950626,0.11984257249996434
0.0017112033215770988,0.01409416636763654,0.03539851987512427,0.6794155520596897,0.022136774527950626,0.11984257249996434
0.0017112033215770988,0.01409416636763654,0.03539851987512427,0.6794155520596897,0.022136774527950626,0.11984257249996434
0.0017112033215770988,0.01409416636763654,0.03539851987512427,0.6794155520596897,0.022136774527950626,0.11984257249996434
0.0017112033215770988,0.01409416636763654,0.03539851987512427,0.6794155520596897,0.022136774527950626,0.11984257249996434
0.004866614506476179,0.007155590659226456,0.07453307180914093,0.67885275553424,0.02223131248114937,0.1206572913867767
0.004866614506476179,0.007155590659226456,0.07453307180914093,0.67885275553424,0.02223131248114937,0.1206572913867767
0.004866614506476179,0.007155590659226456,0.07453307180914093,0.67885275553424,0.02223131248114937,0.1206572913867767
0.004866614506476179,0.007155590659226456,0.07453307180914093,0.67885275553424,0.02223131248114937,0.1206572913867767
0.004866614506476179,0.007155590659226456,0.07453307180914093,0.67885275553424,0.02223131248114937,0.1206572913867767
0.004866614506476179,0.007155590659226456,0.07453307180914093,0.67885275553424,0.02223131248114937,0.1206572913867767
0.004866614506476179,0.007155590659226456,0.07453307180914093,0.67885275553424,0.02223131248114937,0.1206572913867767
0.000197547822532897,0.021427128285756804,0.048106753381820674,0.6744577135891524,0.0223183936345807,0.12005149241216155
0.000197547822532897,0.021427128285756804,0.048106753381820674,0.6744577135891524,0.0223183936345807,0.12005149241216155
0.000197547822532897,0.021427128285756804,0.048106753381820674,0.6744577135891524,0.0223183936345807,0.12005149241216155
0.0027551468416197665,0.02730781838077772,0.03862979906101787,0.6784540175434339,0.022371255966388302,0.12100624749014088
0.0027551468416197665,0.02730781838077772,0.03862979906101787,0.6784540175434339,0.022371255966388302,0.12100624749014088
0.0027551468416197665,0.02730781838077772,0.03862979906101787,0.6784540175434339,0.022371255966388302,0.12100624749014088
0.012015429841543994,0.047219096759173365,0.029212361751246266,0.678740464561599,0.022309523907085304,0.12002383089733495
0.013778544435828963,0.037878476332870226,0.03110825966768672,0.6802365614232881,0.022392996895566643,0.12187909364475596
0.013778544435828963,0.037878476332870226,0.03110825966768672,0.6802365614232881,0.022392996895566643,0.12187909364475596
0.008333542645215908,0.02897080332675841,0.07491947376369135,0.6730839038214981,0.02228376724453697,0.12021111571293137
0.011511633229852068,0.03658720659586861,0.08764395247039942,0.6790097240869881,0.02231243954757145,0.12006616101372164
0.011511633229852068,0.03658720659586861,0.08764395247039942,0.6790097240869881,0.02231243954757145,0.12006616101372164
0.011511633229852068,0.03658720659586861,0.08764395247039942,0.6790097240869881,0.02231243954757145,0.12006616101372164
0.011511633229852068,0.03658720659586861,0.08764395247039942,0.6790097240869881,0.02231243954757145,0.12006616101372164
0.011511633229852068,0.03658720659586861,0.08764395247039942,0.6790097240869881,0.02231243954757145,0.12006616101372164
0.011511633229852068,0.03658720659586861,0.08764395247039942,0.6790097240869881,0.02231243954757145,0.12006616101372164
0.011511633229852068,0.03658720659586861,0.08764395247039942,0.6790097240869881,0.02231243954757145,0.12006616101372164
0.011511633229852068,0.03658720659586861,0.08764395247039942,0.6790097240869881,0.02231243954757145,0.12006616101372164
0.015889112657474357,0.039606780095685676,0.11448703140230564,0.6798767397073817,0.02223804608677531,0.11924153158199906
0.015889112657474357,0.039606780095685676,0.11448703140230564,0.6798767397073817,0.02223804608677531,0.11924153158199906
0.015889112657474357,0.039606780095685676,0.11448703140230564,0.6798767397073817,0.02223804608677531,0.11924153158199906
0.015889112657474357,0.039606780095685676,0.11448703140230564,0.6798767397073817,0.02223804608677531,0.11924153158199906
0.016129293784294417,0.04110159193888511,0.07396158995691245,0.6783193161866229,0.02227593550866331,0.11888386703185069
0.016129293784294417,0.04110159193888511,0.07396158995691245,0.6783193161866229,0.02227593550866331,0.11888386703185069
0.016129293784294417,0.04110159193888511,0.07396158995691245,0.6783193161866229,0.02227593550866331,0.11888386703185069
0.000948881807523878,0.04337504552336449,0.05553974030598496,0.678081902374122,0.022263516714283095,0.11872835353386944
0.008648328637108573,0.04404803479619655,0.05786991359892648,0.681233660000602,0.022301367643274138,0.11947935264087159
0.0013120120255483451,0.03780361148785175,0.04714710480445185,0.6790610327447769,0.022325154241572907,0.11860364336869457
0.0013120120255483451,0.03780361148785175,0.04714710480445185,0.6790610327447769,0.022325154241572907,0.11860364336869457
0.0013120120255483451,0.03780361148785175,0.04714710480445185,0.6790610327447769,0.022325154241572907,0.11860364336869457
